Outlet,ReceiptNumber,Date,Time,Category,Items,Quantity,Discounts,NetSales,SalesType,PaymentMethod
Agus Salim,TSC146,1/20/2023,17:11:56,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC148,1/20/2023,17:40:20,Signature Coffee,Kopi Sultan,1,0.0,34000.0,Dine In,Gopay
Agus Salim,TSC149,1/20/2023,17:56:18,Signature Coffee,Kopi Rakyat,3,0.0,66000.0,Dine In,Cash
Agus Salim,TSC14A,1/20/2023,17:57:22,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC14C,1/20/2023,18:38:29,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC14C,1/20/2023,18:38:29,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC14D,1/20/2023,18:49:27,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC14D,1/20/2023,18:49:27,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC14D,1/20/2023,18:49:27,Side Dish,Sosis Bakar,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC14D,1/20/2023,18:49:27,Signature Coffee,Kopi Kow,1,0.0,34000.0,Dine In,Gopay
Agus Salim,TSC14E,1/20/2023,18:56:57,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC14E,1/20/2023,18:56:57,Chocolate,Choco Origin,1,0.0,27000.0,Dine In,BCA
Agus Salim,TSC14F,1/20/2023,19:02:32,Tea,Lychee Tea,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC14F,1/20/2023,19:02:32,Tea,Lemon Tea,1,0.0,18000.0,Dine In,BCA
Agus Salim,TSC14H,1/20/2023,19:31:50,Chocolate,Choco Origin,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC14H,1/20/2023,19:31:50,Milk Based,Thai Tea,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC14H,1/20/2023,19:31:50,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC14I,1/20/2023,19:34:57,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSC14J,1/20/2023,19:39:39,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC14K,1/20/2023,19:43:52,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC14M,1/20/2023,19:47:07,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC14M,1/20/2023,19:47:07,Espresso Based,Caramel Macchiato,1,0.0,37000.0,Dine In,Cash
Agus Salim,TSC14N,1/20/2023,19:53:11,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC14O,1/20/2023,19:56:39,Espresso Based,Black Coffee,1,0.0,24000.0,Dine In,Gopay
Agus Salim,TSC14O,1/20/2023,19:56:39,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC14P,1/20/2023,19:58:47,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC14Q,1/20/2023,19:59:34,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC14R,1/20/2023,20:02:01,Milk Based,Mango Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC14V,1/20/2023,20:22:41,Yakult Series,Mango Yakult,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC14W,1/20/2023,20:24:16,Milk Based,Matcha Latte,2,0.0,60000.0,Dine In,Cash
Agus Salim,TSC14X,1/20/2023,20:28:03,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC14Y,1/20/2023,20:28:40,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC14Z,1/20/2023,20:31:22,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC14Z,1/20/2023,20:31:22,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC150,1/20/2023,20:36:11,Signature Coffee,Kopi Rakyat,2,0.0,56000.0,Dine In,BCA
Agus Salim,TSC17N,1/21/2023,15:48:32,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC17O,1/21/2023,16:03:42,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC17Q,1/21/2023,16:48:32,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC17Q,1/21/2023,16:48:32,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC17Q,1/21/2023,16:48:32,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Cash
Agus Salim,TSC17Q,1/21/2023,16:48:32,Tea,Lemon Tea,1,0.0,18000.0,Dine In,Cash
Agus Salim,TSC17R,1/21/2023,16:54:27,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC17S,1/21/2023,16:56:36,Milk Based,Mango Milk,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSC17T,1/21/2023,17:05:52,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,BCA
Agus Salim,TSC17U,1/21/2023,17:06:47,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,BCA
Agus Salim,TSC17V,1/21/2023,17:08:07,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,BCA
Agus Salim,TSC17W,1/21/2023,17:11:48,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC17W,1/21/2023,17:11:48,Milk Based,Red Velvet Latte,1,0.0,34000.0,Dine In,Gopay
Agus Salim,TSC17Y,1/21/2023,17:25:41,GoFood , ,1,0.0,57600.0,GoFood,GoFood
Agus Salim,TSC17Y,1/21/2023,17:25:41,GoFood ,Kopi Rakyat ,2,0.0,36000.0,GoFood,GoFood
Agus Salim,TSC17Z,1/21/2023,17:28:36,Tea,Lemon Tea,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC180,1/21/2023,17:42:05,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC181,1/21/2023,17:43:14,Espresso Based,Vanilla Latte,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSC182,1/21/2023,17:44:15,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC183,1/21/2023,17:47:34,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC183,1/21/2023,17:47:34,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC185,1/21/2023,18:10:34,Mocktail,Mango Breeze,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC186,1/21/2023,18:13:52,Milk Based,Mango Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC187,1/21/2023,18:14:18,GoFood ,Choco Origin ,1,0.0,90000.0,GoFood,GoFood
Agus Salim,TSC187,1/21/2023,18:14:18,GoFood ,Kopi Rakyat ,1,0.0,90000.0,GoFood,GoFood
Agus Salim,TSC188,1/21/2023,18:33:24,Signature Coffee,Kopi Rakyat,1,2200.0,19800.0,Dine In,Gopay
Agus Salim,TSC189,1/21/2023,18:34:55,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC189,1/21/2023,18:34:55,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSC18A,1/21/2023,18:39:57,Mocktail,Red Berries,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSC18A,1/21/2023,18:39:57,Milk Based,Red Velvet Latte,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSC18A,1/21/2023,18:39:57,Mocktail,Red Berries,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC18B,1/21/2023,18:43:54,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Take Away,Cash
Agus Salim,TSC18D,1/21/2023,18:53:44,Mocktail,Mango Breeze,1,0.0,35000.0,Dine In,Gopay
Agus Salim,TSC18D,1/21/2023,18:53:44,Yakult Series,Lychee Yakult,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC18E,1/21/2023,19:02:08,Signature Coffee,Kopi Dewan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC18E,1/21/2023,19:02:08,Signature Coffee,Kopi Dewan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC18E,1/21/2023,19:02:08,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC18F,1/21/2023,19:03:06,Chocolate,Choco Origin,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSC18F,1/21/2023,19:03:06,Espresso Based,Hazelnut Latte,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSC18G,1/21/2023,19:04:32,Signature Coffee,Kopi Dewan,1,0.0,29000.0,Dine In,Cash
Agus Salim,TSC18H,1/21/2023,19:06:42,Chocolate,Choco Origin,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSC18I,1/21/2023,19:07:16,Mocktail,Red Berries,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC18J,1/21/2023,19:08:35,Signature Coffee,Kopi Rakyat,2,0.0,44000.0,Dine In,Gopay
Agus Salim,TSC18K,1/21/2023,19:10:13,Chocolate,Choco Origin,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSC18K,1/21/2023,19:10:13,Side Dish,Sosis Bakar,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC18L,1/21/2023,19:11:20,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC18M,1/21/2023,19:12:47,Chocolate,Choco Paddle,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC18N,1/21/2023,19:13:34,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC18O,1/21/2023,19:14:58,Signature Coffee,Kopi Rakyat,2,0.0,44000.0,Dine In,Gopay
Agus Salim,TSC18P,1/21/2023,19:17:51,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC18P,1/21/2023,19:17:51,Chocolate,Choco Origin,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSC18P,1/21/2023,19:17:51,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC18Q,1/21/2023,19:19:35,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC18S,1/21/2023,19:24:36,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC18S,1/21/2023,19:24:36,Chocolate,Choco Origin,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC18S,1/21/2023,19:24:36,Espresso Based,Cappucino,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC18T,1/21/2023,19:27:09,Yakult Series,Mango Yakult,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC18U,1/21/2023,19:29:15,Signature Coffee,Kopi Sultan,1,0.0,34000.0,Dine In,Gopay
Agus Salim,TSC18U,1/21/2023,19:29:15,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC18V,1/21/2023,19:30:00,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC18X,1/21/2023,19:32:07,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC18Y,1/21/2023,19:33:27,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Take Away,Cash
Agus Salim,TSC18Z,1/21/2023,19:35:28,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC18Z,1/21/2023,19:35:28,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC18Z,1/21/2023,19:35:28,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC190,1/21/2023,19:36:17,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC191,1/21/2023,19:42:38,Milk Based,Red Velvet Latte,1,0.0,34000.0,Dine In,Cash
Agus Salim,TSC192,1/21/2023,19:47:09,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC192,1/21/2023,19:47:09,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC193,1/21/2023,19:49:55,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC194,1/21/2023,19:50:55,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC195,1/21/2023,19:58:34,Milk Based,Thai Tea,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC195,1/21/2023,19:58:34,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC196,1/21/2023,20:03:54,Signature Coffee,Kopi Rakyat,2,0.0,56000.0,Dine In,BCA
Agus Salim,TSC196,1/21/2023,20:03:54,Chocolate,Choco Origin,2,0.0,64000.0,Dine In,BCA
Agus Salim,TSC197,1/21/2023,20:05:48,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC197,1/21/2023,20:05:48,Signature Coffee,Kopi Sultan,1,0.0,34000.0,Dine In,Gopay
Agus Salim,TSC197,1/21/2023,20:05:48,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC197,1/21/2023,20:05:48,Espresso Based,Caramel Macchiato,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSC198,1/21/2023,20:08:36,Signature Coffee,Kopi Kow,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC198,1/21/2023,20:08:36,Signature Coffee,Kopi Dewan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC198,1/21/2023,20:08:36,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC199,1/21/2023,20:09:56,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC19A,1/21/2023,20:10:55,Milk Based,Red Velvet Latte,1,0.0,34000.0,Dine In,BCA
Agus Salim,TSC19B,1/21/2023,20:12:27,Espresso Based,Caramel Macchiato,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSC19E,1/21/2023,20:15:06,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC19F,1/21/2023,20:18:51,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC19H,1/21/2023,20:27:22,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC19I,1/21/2023,20:29:43,Signature Coffee,Kopi Rakyat,3,0.0,66000.0,Dine In,Cash
Agus Salim,TSC19J,1/21/2023,20:34:06,Milk Based,Mango Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC19L,1/21/2023,20:37:45,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC19M,1/21/2023,20:39:40,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC19N,1/21/2023,20:41:54,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC19N,1/21/2023,20:41:54,Chocolate,Choco Caramel,1,0.0,34000.0,Dine In,Cash
Agus Salim,TSC19O,1/21/2023,20:47:59,Milk Based,Matcha Latte,1,0.0,34000.0,Dine In,Cash
Agus Salim,TSC19P,1/21/2023,20:50:06,Yakult Series,Lychee Yakult,1,0.0,25000.0,Dine In,BCA
Agus Salim,TSC19Q,1/21/2023,20:51:24,Main Course,Carbonara,1,0.0,48000.0,Dine In,Cash
Agus Salim,TSC19R,1/21/2023,20:53:36,Chocolate,Choco Paddle,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC19S,1/21/2023,20:55:20,Espresso Based,Coffee Latte,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC19T,1/21/2023,20:57:00,Milk Based,Mango Milk,1,0.0,27000.0,Dine In,BCA
Agus Salim,TSC19T,1/21/2023,20:57:00,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,BCA
Agus Salim,TSC19T,1/21/2023,20:57:00,Side Dish,French Fries,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC19T,1/21/2023,20:57:00,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,BCA
Agus Salim,TSC19W,1/21/2023,20:59:10,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Cash
Agus Salim,TSC19X,1/21/2023,21:00:08,Chocolate,Choco Origin,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC19X,1/21/2023,21:00:08,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC19Y,1/21/2023,21:02:01,Tea,Lychee Tea,1,0.0,26000.0,Take Away,BCA
Agus Salim,TSC19Y,1/21/2023,21:02:01,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Take Away,BCA
Agus Salim,TSC19Y,1/21/2023,21:02:01,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Take Away,BCA
Agus Salim,TSC19Z,1/21/2023,21:06:27,Side Dish,French Fries,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC19Z,1/21/2023,21:06:27,Espresso Based,Black Coffee,1,0.0,24000.0,Dine In,BCA
Agus Salim,TSC19Z,1/21/2023,21:06:27,Milk Based,Mango Milk,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC1A3,1/21/2023,21:20:27,Signature Coffee,Kopi Rakyat,2,0.0,56000.0,Dine In,Cash
Agus Salim,TSC1A3,1/21/2023,21:20:27,Milk Based,Matcha Latte,1,0.0,34000.0,Dine In,Cash
Agus Salim,TSC1A4,1/21/2023,21:28:31,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSC1A6,1/21/2023,21:31:01,Espresso Based,Cappucino,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSC1A6,1/21/2023,21:31:01,Mocktail,Blue Lime,1,0.0,35000.0,Dine In,Cash
Agus Salim,TSC1A8,1/21/2023,21:37:32,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,Gopay
Agus Salim,TSC1A8,1/21/2023,21:37:32,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC1A8,1/21/2023,21:37:32,Main Course,Carbonara,1,0.0,48000.0,Dine In,Gopay
Agus Salim,TSC1A9,1/21/2023,21:39:07,Tea,Lemon Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC1A9,1/21/2023,21:39:07,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC1A9,1/21/2023,21:39:07,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSC1AA,1/21/2023,21:40:27,Mocktail,Mango Breeze,1,0.0,35000.0,Dine In,Gopay
Agus Salim,TSC1AA,1/21/2023,21:40:27,Yakult Series,Mango Yakult,1,0.0,25000.0,Dine In,Gopay
Agus Salim,TSC1AB,1/21/2023,21:44:52,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC1AB,1/21/2023,21:44:52,Chocolate,Choco Banana,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC1AC,1/21/2023,21:47:24,Milk Based,Mango Milk,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC1AC,1/21/2023,21:47:24,Chocolate,Choco Paddle,1,0.0,32000.0,Dine In,BCA
Agus Salim,TSC1AD,1/21/2023,21:49:11,Milk Based,Matcha Latte,1,0.0,34000.0,Dine In,Cash
Agus Salim,TSC1AD,1/21/2023,21:49:11,Signature Coffee,Kopi Rakyat,1,0.0,36000.0,Dine In,Cash
Agus Salim,TSC1AE,1/21/2023,21:51:18,Chocolate,Choco Vanilla,1,0.0,30000.0,Take Away,Gopay
Agus Salim,TSC1AE,1/21/2023,21:51:18,Milk Based,Red Velvet Latte,1,0.0,34000.0,Take Away,Gopay
Agus Salim,TSC1AG,1/21/2023,21:54:08,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC1AH,1/21/2023,21:57:43,GoFood ,Kopi Rakyat ,2,0.0,36000.0,GoFood,GoFood
Agus Salim,TSC1AI,1/21/2023,22:05:52,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Take Away,Gopay
Agus Salim,TSC1AK,1/21/2023,22:10:45,GoFood ,Kopi Rakyat ,4,0.0,72000.0,GoFood,GoFood
Agus Salim,TSC1AL,1/21/2023,22:17:33,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC1AN,1/21/2023,22:33:14,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Take Away,Gopay
Agus Salim,TSC1AO,1/21/2023,22:47:01,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSC1AO,1/21/2023,22:47:01,Mocktail,Mango Breeze,1,0.0,35000.0,Dine In,Gopay
Agus Salim,TSC1AO,1/21/2023,22:47:01,Chocolate,Choco Paddle,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSC1AP,1/21/2023,22:50:01,Signature Coffee,Kopi Rakyat,2,0.0,44000.0,Dine In,Cash
Agus Salim,TSC1AQ,1/21/2023,22:53:42,Shopee , ,1,0.0,48000.0,Shopee Food,ShopeeFood
Agus Salim,TSC1AR,1/21/2023,22:59:10,Tea,Lychee Tea,1,0.0,18000.0,Dine In,Gopay
Agus Salim,TSC1AS,1/21/2023,23:08:13,Dimsum,Dimsum Mix,1,0.0,26000.0,Take Away,Cash
Agus Salim,TSC1AU,1/22/2023,9:04:36,GoFood ,Kopi Sultan ,2,0.0,48000.0,Dine In,GoFood
Agus Salim,TSC1AV,1/22/2023,10:23:15,GoFood ,Matcha Latte ,1,0.0,25000.0,GoFood,GoFood
Agus Salim,TSC1AZ,1/22/2023,10:45:01,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Take Away,Gopay
Agus Salim,TSC1B2,1/22/2023,11:41:05,GoFood ,Kopi Rakyat ,3,0.0,54000.0,GoFood,GoFood
Agus Salim,TSC1B3,1/22/2023,11:44:17,Signature Coffee,Kopi Rakyat,2,0.0,44000.0,Take Away,Cash
Agus Salim,TSC1B3,1/22/2023,11:44:17,Dimsum,Dimsum Mentai,1,0.0,30000.0,Take Away,Cash
Agus Salim,TSC1B5,1/22/2023,12:01:31,Signature Coffee,Kopi Sultan,1,6800.0,27200.0,Dine In,Gopay
Agus Salim,TSC1B6,1/22/2023,12:14:52,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSC1B7,1/22/2023,12:21:20,Signature Coffee,Kopi Sultan,1,0.0,29000.0,Dine In,BCA
Agus Salim,TSC1B7,1/22/2023,12:21:20,Main Course,Carbonara,1,0.0,48000.0,Dine In,BCA
Agus Salim,TSC1B9,1/22/2023,12:37:29,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSC1BC,1/22/2023,13:00:29,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Take Away,Cash
Agus Salim,TSC1BC,1/22/2023,13:00:29,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Take Away,Cash
Agus Salim,TSC1BD,1/22/2023,13:19:58,Signature Coffee,Kopi Sultan,1,0.0,34000.0,Take Away,GoFood
Agus Salim,TSC1BD,1/22/2023,13:19:58,Signature Coffee,Kopi Sultan,1,0.0,33000.0,Take Away,GoFood
Agus Salim,TSC1BE,1/22/2023,13:56:27,Milk Based,Matcha Latte,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC1BE,1/22/2023,13:56:27,Signature Coffee,Kopi Rakyat,2,0.0,44000.0,Dine In,BCA
Agus Salim,TSC1BF,1/22/2023,14:09:31,Mocktail,Red Berries,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC1BG,1/22/2023,14:11:15,Signature Coffee,Kopi Rakyat,1,4400.0,17600.0,Dine In,Gopay
Agus Salim,TSC1BH,1/22/2023,14:14:37,GoFood ,Kopi Rakyat ,2,0.0,44000.0,GoFood,GoFood
Agus Salim,TSC1BJ,1/22/2023,14:46:59,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSC1BJ,1/22/2023,14:46:59,GoFood ,Thai Tea ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,TSC1BK,1/22/2023,14:51:06,GoFood ,Choco Origin ,1,0.0,22000.0,Dine In,GoFood
Agus Salim,TSC1BK,1/22/2023,14:51:06,GoFood ,Choco Caramel ,1,0.0,25000.0,GoFood,GoFood
Agus Salim,TSC1BL,1/22/2023,14:52:06,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC1BM,1/22/2023,15:03:46,GoFood ,Kopi Dewan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSC1BP,1/22/2023,15:16:17,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC1BP,1/22/2023,15:16:17,Milk Based,Raspberry Milk,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSC1BR,1/22/2023,15:34:46,Espresso Based,Coffee Latte,1,0.0,28000.0,Dine In,BCA
Agus Salim,TSC1BR,1/22/2023,15:34:46,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSC1BR,1/22/2023,15:34:46,Dimsum,Dimsum Mentai,1,0.0,30000.0,Take Away,BCA
Agus Salim,TSC1BS,1/22/2023,15:36:46,Espresso Based,Black Coffee,1,0.0,24000.0,Dine In,BCA
Agus Salim,TSC1BT,1/22/2023,15:40:15,Signature Coffee,Kopi Rakyat,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC1BV,1/22/2023,16:11:45,Espresso Based,Cappucino,1,5600.0,22400.0,Dine In,BCA
Agus Salim,TSC1BV,1/22/2023,16:11:45,Espresso Based,Black Coffee,1,4800.0,19200.0,Dine In,BCA
Agus Salim,TSC1BX,1/22/2023,16:17:15,Espresso Based,Black Coffee,1,0.0,24000.0,Dine In,Cash
Agus Salim,TSC1BX,1/22/2023,16:17:15,Yakult Series,Lychee Yakult,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSC1C0,1/22/2023,16:23:37,Signature Coffee,Kopi Rakyat,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSC1C1,1/22/2023,16:23:50,GoFood ,Choco Origin ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,TSC1C1,1/22/2023,16:23:50,GoFood ,Kopi Sultan ,5,0.0,120000.0,GoFood,GoFood
Agus Salim,TSC1C1,1/22/2023,16:23:50,GoFood ,Raspberry Milk ,2,0.0,44000.0,GoFood,GoFood
Agus Salim,TSC1C2,1/22/2023,16:29:00,Tea,Lychee Tea,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSC1C2,1/22/2023,16:29:00,Milk Based,Thai Tea,1,0.0,27000.0,Dine In,BCA
